transaction_id,user_id,amount,currency,payment_method,transaction_timestamp,status,merchant_ref
TXN-233d18bd-c8ef-4df6-8e4f-38010e171e01,USR-3ee7a31c-f939-4355-87fc-e5bee342df45,64.7,INR,credit_card,2026-04-15 22:50:56,completed,MER-ZZLABLVV
TXN-6b8ae7ef-c1c4-4b8c-b376-31ca99041b80,USR-2255ef21-db5e-4b9b-9bf4-acfc03451ded,62.61,INR,UPI,2026-04-15 23:55:52,pending,MER-BFFAALFT
TXN-6d363b2e-6361-4381-90fb-7375761d2ecc,USR-048560a4-31a5-48d4-a249-a76912a1bbb5,433.31,INR,net_banking,2026-04-16 01:06:56,completed,MER-UBNLJWTZ
TXN-05028ed4-c383-42b4-b144-68e29b6de02f,USR-05834de1-1354-4d38-bf5e-18249d24cb34,47.68,INR,net_banking,2026-04-16 05:28:15,completed,MER-DQEHEZFE
TXN-73de2de8-f271-4acc-83a4-95abf40021db,USR-628c71a1-1583-4309-abe9-7221527d1be7,436.06,INR,UPI,2026-04-16 05:33:39,completed,MER-HHGNXWIG
TXN-1d3d0b44-368b-4fe7-a548-738da4d34915,USR-d6a05112-3e52-4692-a60d-37ba604ae35a,46.18,INR,UPI,2026-04-16 06:00:19,completed,MER-AJBZPKTV
TXN-210495d5-05a0-406e-8cdc-2d8f0eed6dfb,USR-4f9bf564-1c02-4195-93f4-c72e916acc5b,236.11,INR,UPI,2026-04-16 06:15:49,completed,MER-FOISPLJK
TXN-9c50f619-1e38-4492-a05a-8ee8bea73c7d,USR-172aedf0-2739-4d28-83e6-5122d9d385fa,75.41,INR,credit_card,2026-04-16 09:58:20,completed,MER-ZWLUQJNE
TXN-fe71a686-3465-4f97-9313-e4a8637c27d9,USR-ef279d49-fe6f-47b1-8a72-92aa66e795b9,110.65,INR,UPI,2026-04-16 10:04:40,completed,MER-RELLVGHY
TXN-923a9066-30a8-47fe-89ed-23598be00b9d,USR-f426da8e-2195-4fea-85bc-06b3fa2f688b,25.79,INR,credit_card,2026-04-16 11:48:32,completed,MER-ICMBULPF
TXN-408c7cf0-d16e-412b-aa1f-57400533ad57,USR-a17e1f9f-3c26-456a-8822-bf14ed2b1976,166.25,INR,UPI,2026-04-16 11:58:23,completed,MER-BNXXNPUU
TXN-f0e8e48e-43aa-4030-ae73-cb2409b3753f,USR-8ab61800-9098-4d20-810a-3b84dcda6434,8.81,INR,UPI,2026-04-16 12:15:20,completed,MER-SCZTXSDK
TXN-87b98fab-1d58-4541-a252-16822f351fb6,USR-93a27a40-2619-46e6-b08c-117ff8181c24,168.85,INR,net_banking,2026-04-16 14:03:59,failed,MER-RLQYFXNS
TXN-71ede293-ce69-446f-b1cb-8325016722c8,USR-35fcdc5c-7691-44bb-af91-043eab809267,22.47,INR,credit_card,2026-04-16 15:58:50,completed,MER-XFFVOLUO
TXN-6548d5ef-8b1d-4b06-9212-27699befb2ae,USR-e30fb773-e0ed-44b9-be56-64da78ff5541,247.96,INR,net_banking,2026-04-16 16:31:17,completed,MER-IPDHCEQD
TXN-0a852978-6e3f-4dd7-94c7-ecdd9794d2e1,USR-c97690cf-ad6e-48b8-99dd-4e867397dac1,158.44,INR,net_banking,2026-04-16 18:23:12,completed,MER-TVGWACOR
TXN-2099dc6b-d674-4a47-a15d-7481647c9ea4,USR-a6afc7b0-1d09-41aa-84d5-dd70f9ba134a,23.73,INR,net_banking,2026-04-16 18:29:50,completed,MER-NOTSMAHB
TXN-d0747e57-f314-417d-8925-4948fc0291ef,USR-ec7e585a-cff2-4f63-b8bb-93c460b6e1fb,105.34,INR,credit_card,2026-04-16 18:30:36,completed,MER-QSDQEODR
TXN-943f130f-a414-42e2-8730-8a9478c83195,USR-c4a4e512-6ede-4776-91bd-4667a1ec495e,15.84,INR,UPI,2026-04-16 18:41:45,completed,MER-JHWPDZZZ
TXN-0f1adf4e-965e-4d96-88dc-bbd1f03e9c6d,USR-00200c69-cda2-495f-ab5a-29ea1934b108,14.84,INR,credit_card,2026-04-16 18:46:43,completed,MER-RRCJCNNN
TXN-cb51bd59-a4fe-4b6c-b795-96eeb1241206,USR-ee09c7d2-ef25-4bb7-a460-f277add9557f,14.94,INR,net_banking,2026-04-16 19:03:31,completed,MER-DZKAQLAG
TXN-4c45683f-e3b6-422c-bacb-637567ccd4ad,USR-b38e0968-0887-4a36-8e1d-18b28097489a,50.36,INR,wallet,2026-04-16 19:09:13,pending,MER-UJARAEAA
TXN-a00056e8-50b5-4a03-a167-bfd9dca0a11b,USR-36289cb4-cfa0-41ee-8b46-d5f4d01e9e31,44.12,INR,UPI,2026-04-16 19:09:59,completed,MER-SOXLTATI
TXN-f1781db1-3578-4147-a8f5-15ba8d1d81a0,USR-3a0e97ca-d9d6-4a5b-a06f-a10c3a228572,31.94,INR,credit_card,2026-04-16 20:40:03,completed,MER-DRYRMMCE
TXN-d44a9c73-7d08-4c4f-886a-f2d69bd10ae6,USR-c64f3392-7452-4128-935e-ee1d02070cfd,447.39,INR,net_banking,2026-04-16 21:04:34,completed,MER-RVPFOWOV
TXN-1f463c4d-3914-446d-86e2-e223fa1b6f7e,USR-a6f0af92-08ae-422b-b17b-a067347d471a,57.32,INR,UPI,2026-04-16 21:05:17,completed,MER-SWXDPVRH
TXN-7b6802a5-2227-4a6f-ac47-d53327bf793c,USR-f8491a14-d7c5-4bac-b853-121aab078acc,139.23,INR,UPI,2026-04-16 21:17:23,completed,MER-GHRYHTAD
TXN-cbeb3b0f-974f-4d00-9f23-93a42d8c364f,USR-5bcd5221-537f-4744-923a-23641100cedf,4.15,INR,credit_card,2026-04-16 21:25:41,completed,MER-QZKDWJDP
TXN-f06d6a43-f111-4f73-9a84-19fbcd6eb599,USR-fc13dcc2-a7cc-41c4-9151-ca355f0c160b,70.35,INR,wallet,2026-04-16 21:27:38,completed,MER-FPUAFJWP
TXN-cc0e754c-e4d3-481c-9f05-7fcc5e44bf75,USR-182cd26b-ca11-4b16-87d6-64d8aa9a8fca,8.58,INR,net_banking,2026-04-16 21:39:05,completed,MER-DVLXCFXT
TXN-af44bbb2-c7d7-4098-a664-36f3ca210955,USR-bfe18d40-d52a-46a5-a2d4-44654fde81d3,118.52,INR,UPI,2026-04-16 22:15:23,completed,MER-DGITAZVN
TXN-347f6488-d93d-4697-8e58-be0e03549f2f,USR-961d10ae-f109-4fe7-a8ac-f7f203f6e2ad,30.02,INR,wallet,2026-04-16 22:18:43,completed,MER-NQGQKURV
TXN-815335a9-604e-4de4-bf0d-91445a7d61ca,USR-aea6fcd3-267c-4bb9-b078-08e71abd1c62,67.08,INR,UPI,2026-04-16 23:03:22,completed,MER-ENMCYIGW
TXN-34db8402-a411-4f01-964c-201255b8df42,USR-c9a9f57f-23a3-41bb-83d6-c25e7686740a,68.12,INR,credit_card,2026-04-17 00:10:06,completed,MER-QLEIMJYX
TXN-559a96ee-f3e1-4981-8cd4-1ead46042423,USR-4b8bda25-5e3f-4968-8880-0c7df57c2e39,5.76,INR,UPI,2026-04-17 07:03:18,completed,MER-LECBWSEI
TXN-593ae378-00b6-4c19-a2df-127c7481a940,USR-702599a8-e626-4c43-8020-8ccbfa39b47b,57.07,INR,wallet,2026-04-17 10:14:14,completed,MER-YSNRDDPA
TXN-9179f27a-e268-4c0f-83b0-c7fe254d9a7b,USR-8c8491a8-3c19-4c9e-bd7a-1bb74501d1f2,31.73,INR,net_banking,2026-04-17 11:07:49,completed,MER-RBGNISVX
TXN-de8292a7-95fe-47fd-9c76-23b493bda75b,USR-e1f2487f-8db2-485d-93c0-ffcec14c447e,78.07,INR,net_banking,2026-04-17 11:27:05,completed,MER-EWJNLNOV
TXN-fe5f2fd3-de94-4e0c-ab9e-771cfce96da6,USR-93d497d1-2245-4820-a90b-77816f35a0cf,54.17,INR,credit_card,2026-04-17 14:21:02,completed,MER-BNJPIEQH
TXN-91cde463-1261-4c81-91bc-03c4c2dbe94d,USR-6ac26883-fbff-47ab-8b65-babbdfad2147,56.12,INR,UPI,2026-04-17 15:56:31,failed,MER-CZSSEYYA
TXN-2bb0fec1-027e-4e86-8969-514e041a6c76,USR-5f4f8197-8303-4bd2-bb2a-10ac1ab3fa15,127.32,INR,UPI,2026-04-17 16:12:48,completed,MER-SSQYETTG
TXN-cd772cf1-f34d-49b0-adf6-e6c707bf32e4,USR-336fda7c-7422-48e8-8331-5fff404a7235,188.7,INR,net_banking,2026-04-17 17:46:03,completed,MER-LJCYQMTS
TXN-089de0a1-d67e-4d77-a2f2-87377f818c7a,USR-0a8190a9-f2bd-4471-9e9d-7f3a7397a55d,18.86,INR,net_banking,2026-04-17 18:04:07,failed,MER-EYRTUKOU
TXN-a3dbbab8-9c80-4e27-a07f-77304acacf62,USR-f72fd309-0353-4fd7-9cce-af3a460254e6,49.44,INR,wallet,2026-04-17 18:11:08,failed,MER-YEGPYKWK
TXN-0f0deffd-e09b-45ee-bf7a-28e108373493,USR-15714a76-deff-4b43-bafe-0cc8073c092c,144.77,INR,credit_card,2026-04-17 18:20:19,completed,MER-VINNIHWQ
TXN-d24a2e29-f5a9-424b-ac37-abb07cd51f02,USR-66226dea-e476-4faf-a016-0355be72cce0,230.17,INR,net_banking,2026-04-17 18:39:18,completed,MER-WSUSPDXF
TXN-d6d8a640-390f-4f03-8035-702db650befc,USR-11aef0b9-816e-429f-8bb5-fa22ee3ef4da,1176.12,INR,wallet,2026-04-17 19:32:19,completed,MER-IIUKKEPY
TXN-024d0ded-cef9-416f-8adb-3824824fc42a,USR-ce5fedc2-87ed-44dd-85dc-bdc614c884ec,79.51,INR,credit_card,2026-04-17 19:40:39,completed,MER-SNNDGKUO
TXN-574a9db0-05a0-4f9d-9810-30f68b204ca5,USR-d43a0ee4-3fd8-4ef4-9b3d-a106b2d2c261,44.62,INR,UPI,2026-04-17 19:55:55,completed,MER-ANWQADFF
TXN-a3c753f9-1d68-4e2e-a8e8-8321c05a8481,USR-bd486ab7-76f8-41d3-906f-d91596b85a8e,146.88,INR,credit_card,2026-04-17 19:56:52,completed,MER-MOHTHFMI
TXN-fc853e94-5f97-4603-b095-82b0a350eb03,USR-9a438229-bb81-42f0-a374-0c64a7d05fdd,97.5,INR,UPI,2026-04-17 19:58:32,completed,MER-MIRJSRIG
TXN-de2146c1-13f9-4446-9a31-9d6a37b37375,USR-1b21c6dc-0392-4bb8-a115-58da9f728712,74.96,INR,net_banking,2026-04-17 20:00:39,completed,MER-VTANMVHV
TXN-43822160-bd12-472c-bdc7-51c4c050668a,USR-3ac2cbc8-342c-4af4-95b1-ad7813972af7,26.36,INR,credit_card,2026-04-17 20:43:48,completed,MER-QQFKPLJE
TXN-9997608e-43c2-47d0-ad53-4910f374d030,USR-0eca2718-3101-45c6-b54c-8b4bc63a78b9,88.56,INR,net_banking,2026-04-17 21:17:16,completed,MER-AJYJELXJ
TXN-125ad29a-42da-4216-a5d5-a01441bc66d4,USR-ed3b9c88-2524-454a-b01f-9a7806872611,81.8,INR,net_banking,2026-04-17 21:35:08,completed,MER-XDQNHPOB
TXN-a6567259-3779-4d13-8092-2dff107186c4,USR-d82c3dd0-34d9-446b-a165-82db01622df5,30.98,INR,credit_card,2026-04-17 21:38:08,completed,MER-RXDGZOHR
TXN-66f13db5-0896-4bd8-81d1-016dd8d0a09d,USR-9eb40c02-03f0-4fd2-9fee-1ef6c786ad59,56.94,INR,UPI,2026-04-17 21:47:26,completed,MER-AYXLSBWK
TXN-9266bab6-5ae3-46a3-8e9c-357186e6afc2,USR-909a2719-2210-41fc-9fee-08017e8b09d4,192.17,INR,net_banking,2026-04-17 22:03:18,completed,MER-WCLLVEHR
TXN-48092d95-7959-49a2-82dc-f37fbe453f0d,USR-b305c8d4-e17d-4eda-bf1e-bd292fa54232,67.03,INR,net_banking,2026-04-17 22:03:35,completed,MER-JLKXMTHQ
TXN-df41ba5f-634a-4548-9c09-82315a20d0db,USR-0a0d77f5-369e-403d-a6ac-aa232eae0b08,80.48,INR,credit_card,2026-04-17 22:11:00,completed,MER-PILIRZMI
TXN-cd8e0dbf-3653-44f8-a193-70ca4e6df5d2,USR-82208a25-d209-4c15-b331-ee060c92fc14,170.51,INR,credit_card,2026-04-17 22:12:15,completed,MER-TTZQPXCH
TXN-da394bb3-bbb5-42f0-a3b7-dd709cb20821,USR-839fabe6-28b2-4ed1-bc4f-dc2d95f03ac9,23.66,INR,wallet,2026-04-17 22:29:26,completed,MER-WICWCGNR
TXN-dfc46d04-5491-4543-9117-20587ed698da,USR-289aff25-b604-41af-81a1-a172c6798fab,58.23,INR,wallet,2026-04-17 22:46:00,completed,MER-EAAVIDAD
TXN-1cb0dba5-9ad0-4ac9-b198-b1d3acf45350,USR-d779c795-bdd4-49ea-9a1b-67081dce6b59,22.92,INR,credit_card,2026-04-18 01:06:24,completed,MER-RSOZUAWH
TXN-7fc84f72-220d-473e-84b0-f6befa3d4eb7,USR-bb2c23b5-0b77-4740-9ccc-c75538c1a47e,988.39,INR,wallet,2026-04-18 01:52:04,completed,MER-HDHPJFTS
TXN-3b7976e4-b53e-4698-80e3-ea8bec92e6ce,USR-f3dc73ef-1e14-4813-aee6-282195ba6cac,193.31,INR,UPI,2026-04-18 06:14:05,completed,MER-ZFCTXAQJ
TXN-3bae0072-dc9c-40c6-9cab-77ce4b063cdc,USR-0bfeb4df-cc13-4981-9c88-badd11ac22d0,117.13,INR,net_banking,2026-04-18 07:21:46,completed,MER-LUBLQDIV
TXN-88face99-dc4c-4122-be60-4f889024cb9a,USR-a4635f16-ec55-420d-8af3-383a86f01a7a,30.76,INR,UPI,2026-04-18 10:29:24,completed,MER-GWJXHWRK
TXN-9a8fd718-b71f-431f-a8fc-37e9afbb831c,USR-737c4e40-e8ce-4dda-b7cb-4ed35d4f5d6c,194.8,INR,credit_card,2026-04-18 11:33:56,completed,MER-ZBJXNNRP
TXN-25dc810f-36fe-4398-9bea-dddaae2e0d6e,USR-731b6f4f-a4bc-4547-b0bf-7954bf2c0f21,33.4,INR,credit_card,2026-04-18 12:37:09,completed,MER-JDYHAIRE
TXN-96984aae-2aa8-4fae-b981-8613b8b8849c,USR-6720e18c-8327-4dfa-b85f-3248d9fe09b5,282.16,INR,UPI,2026-04-18 12:59:53,completed,MER-AZVUHERE
TXN-aa640322-b570-4d0f-a126-ed7decf70f60,USR-3c028ac7-fa02-415d-aaec-92cb25306062,615.32,INR,credit_card,2026-04-18 13:12:52,completed,MER-XHYCCTLB
TXN-0ec8104a-6293-4db7-af21-38f17103ff12,USR-165bbee1-9e60-4703-a66b-813fd488f276,826.66,INR,credit_card,2026-04-18 13:23:55,completed,MER-WNHEJWPA
TXN-e1ac563e-670e-4602-8af4-05029a924998,USR-132f36aa-a19d-4314-b5f2-025a965722ce,78.51,INR,UPI,2026-04-18 16:41:54,completed,MER-KAFENZDK
TXN-fa0ebbc6-8252-490d-b45c-3e30a0bc1908,USR-625862d0-f0e2-46c2-b97c-bb7f35741123,33.94,INR,credit_card,2026-04-18 18:07:38,completed,MER-KYOXACUV
TXN-ac1f0acd-13ca-4f67-8534-52db20c84ebc,USR-68c62e6d-2d51-4965-bb4f-8760a5d47e2e,78.91,INR,net_banking,2026-04-18 18:38:07,completed,MER-DXOQNRDM
TXN-8cbf1546-58ae-4c55-84e6-02a829dcc98a,USR-5fab16f1-e8a5-4976-8a20-844cca3d5395,59.93,INR,UPI,2026-04-18 18:50:57,completed,MER-ZSPTQLXE
TXN-34a12ac0-cb66-40d1-82a9-a16a91876381,USR-fc80549a-f76b-4dff-b663-147ee980d54c,136.8,INR,net_banking,2026-04-18 19:15:44,completed,MER-BPFTGANE
TXN-5f020b30-05b6-4a1b-a092-bd317b654bb9,USR-96a2a775-cbfa-402f-9bfa-3d253c8ea70f,462.25,INR,UPI,2026-04-18 19:50:40,completed,MER-LQQEVTKF
TXN-63ae04e2-a40a-4621-8476-536998f4f7f9,USR-c05cc349-8ce0-45c3-a71b-cb650ac60c4d,79.98,INR,wallet,2026-04-18 20:02:22,failed,MER-PEXPCWBP
TXN-039a42e8-dde8-4d1d-a3e2-166d80c59b48,USR-18f26597-1a5a-4154-832c-17ee1992ab6b,287.7,INR,UPI,2026-04-18 20:35:37,completed,MER-OBQMZVRE
TXN-ac3893c8-db25-42bb-92bd-e72573c5f914,USR-69800ff6-598c-43f9-9876-10892c8b20d8,147.71,INR,UPI,2026-04-18 20:41:42,completed,MER-LOAETODO
TXN-63c0b584-26ce-40da-a788-ca92b0432592,USR-8f16a321-0906-44ae-8942-a273deee7184,295.16,INR,UPI,2026-04-18 20:51:45,completed,MER-DGAVTEGR
TXN-64f0ddac-00e7-47e1-b60d-5544f9110797,USR-910ca0d9-9978-4ae7-8363-9b4c3b5248d7,652.7,INR,UPI,2026-04-18 20:54:17,completed,MER-AVDZAUGU
TXN-322582c8-a019-4017-acd3-7799258339ff,USR-5822b9c8-e6d3-46f9-afae-2f3bdfd58427,15.2,INR,wallet,2026-04-18 21:07:01,completed,MER-GVHJLSKO
TXN-230a2543-0c98-4dd6-afb4-3b1005b088e7,USR-5d0ef4e5-de9d-4cdb-96d6-4c9336bb75c7,26.4,INR,net_banking,2026-04-18 21:09:27,completed,MER-NKRCXPPA
TXN-29656f52-6f0f-4cbd-82c7-1962e49c297b,USR-2c04ad68-d2c6-4c36-bf78-e097ba30809a,1052.06,INR,credit_card,2026-04-18 21:52:16,completed,MER-UUPSTRMP
TXN-c52ee892-dee6-4eaf-a3af-f74045d92886,USR-3cfd8642-f120-45f0-8c9b-e4c0593305d7,117.21,INR,UPI,2026-04-18 21:59:36,completed,MER-STSSDERO
TXN-3de5b273-0593-48d9-8c9d-caa3b731240d,USR-500e9963-756b-4d99-8457-621c95f0ab1b,443.52,INR,UPI,2026-04-18 22:10:44,completed,MER-GDXDNOQN
TXN-dff5fd46-0c40-4088-b80c-b50ee983b49d,USR-50202cd9-55a8-42dd-9cfc-f08b9816d5dd,35.92,INR,credit_card,2026-04-18 22:11:06,completed,MER-RNRPAGBX
TXN-d854c774-e279-44b3-8a9e-da5f34498e6b,USR-27147e31-105b-44fb-9ae9-f3e3d26705f6,9.66,INR,UPI,2026-04-18 22:19:27,completed,MER-JBYMJZVJ
TXN-9ef9419c-1e57-439e-84ef-04cacf74fa09,USR-1739b873-076d-4160-b47a-6e4272609083,93.63,INR,UPI,2026-04-18 22:55:36,completed,MER-WPRWMYFH
TXN-66ac127e-f92c-4be7-b8b6-26146d503106,USR-d6650c62-09ec-46eb-8cef-bec9edc8d485,133.54,INR,UPI,2026-04-19 01:21:30,completed,MER-WRZFJKOR
TXN-6bdf0ee6-26a2-4bac-a67d-6713ae330180,USR-74426973-1507-453d-a7c6-9e05d30c635f,519.78,INR,UPI,2026-04-19 02:28:19,completed,MER-IYKQSCYK
TXN-4f5df962-d39b-4c2c-aa70-5c919073a2a8,USR-ac92a4a5-af33-4808-be9e-192464eb86d8,29.36,INR,wallet,2026-04-19 08:04:06,completed,MER-VRMSRJAH
TXN-87d53431-aae9-4033-bbed-85947061e32a,USR-58c3a0a5-9145-4dba-8c17-7d79653fab92,13.83,INR,UPI,2026-04-19 08:17:24,failed,MER-RIYVDWOK
TXN-313732b7-620f-4dc4-a7c3-99a40747471d,USR-4a8b0e1b-6277-4448-a2b7-23f7155c9fea,263.24,INR,credit_card,2026-04-19 09:45:58,completed,MER-ACLYSESM
TXN-01ea5975-7913-41d1-8690-7bcedc487c43,USR-e3663c12-f046-46c1-8ed4-708fc69e944e,13.36,INR,net_banking,2026-04-19 10:35:42,completed,MER-FYHPFOME
TXN-e9b04731-f8ba-4a32-a231-e7f7139763f7,USR-d3fee035-925d-4d1a-98c6-8bc1c2389360,6.84,INR,credit_card,2026-04-19 11:56:33,failed,MER-TZYEMXRK
TXN-c07434e0-4f0f-4765-91b5-70ddd1355205,USR-a129a197-aea4-4cc8-abc0-849a2bae2abc,180.72,INR,UPI,2026-04-19 12:03:50,completed,MER-DXLFXXMU
TXN-4bb04355-7bb8-4895-82f1-27e58b8212dc,USR-b4eee032-3131-428a-a372-6854fafa0e6b,96.78,INR,wallet,2026-04-19 16:06:42,completed,MER-VCMDVXGH
TXN-5a845cee-19bf-49a7-aca5-24eb22240866,USR-3312932e-afbf-44f0-acca-47b0a690d700,21.93,INR,UPI,2026-04-19 16:12:13,completed,MER-OSWTIGYG
TXN-bd855e4c-42e1-4a65-9cd1-8b0a07b2f886,USR-ec57e732-289f-4462-b931-0460ac63dade,62.1,INR,wallet,2026-04-19 16:45:30,completed,MER-ORXXHFOP
TXN-c4fcfd5d-ebe8-4eb5-a8f8-78d01152cddf,USR-15a409f4-f0f7-4855-a07e-fd0252611c20,87.27,INR,credit_card,2026-04-19 17:39:53,completed,MER-RPFPJMMU
TXN-d51aef22-bcc6-425b-8d2f-04cde8943d72,USR-a6da0009-a089-41a0-a284-6b1d48221f69,246.1,INR,credit_card,2026-04-19 18:15:39,completed,MER-TKTJAJAF
TXN-4705b1f9-b05c-4540-88b4-87e22ab5e86f,USR-4d9c5697-5a2d-4735-bf1b-5a96c9c9bf67,124.51,INR,wallet,2026-04-19 18:15:44,completed,MER-NVPFCXFI
TXN-52a537a1-be90-4aed-b2a4-5f9e9d361198,USR-f0ec1359-e8ee-4caf-a9a0-beb5dca881a1,218.61,INR,wallet,2026-04-19 18:20:38,completed,MER-MZTTTPRB
TXN-45d0d091-decf-422f-8c78-aa02c412c7c1,USR-0515f4e2-9806-4789-8061-282f6215fcce,4.98,INR,wallet,2026-04-19 18:21:01,completed,MER-RZVSCZII
TXN-b7420243-b2ab-4bb6-950d-96dab7810141,USR-1448b970-e748-4e62-addd-e2b03f92be07,2032.88,INR,credit_card,2026-04-19 18:32:34,completed,MER-AUUREKXH
TXN-71eb64ff-ffb8-4480-bda6-3a194ba11525,USR-4a9c62d8-d6ba-44d7-bdc1-2872be72f69b,57.62,INR,wallet,2026-04-19 18:51:55,completed,MER-WBAHWRMM
TXN-efdb4aae-9422-499c-beb7-e79f79b4282b,USR-c0d703cf-15ab-48ff-8ca1-37359b02d47d,504.5,INR,UPI,2026-04-19 20:06:19,completed,MER-JKEYEVNS
TXN-3b96d81e-6245-4738-a21b-fb52105165da,USR-190d096b-4b9e-4740-bcd3-ca62a275dedc,121.93,INR,net_banking,2026-04-19 20:31:17,completed,MER-ZTFKZKNU
TXN-f8737beb-68a0-4116-add7-f8f1cd73a904,USR-746d9869-256f-4a0c-b764-d90335c21aec,173.9,INR,UPI,2026-04-19 20:45:50,completed,MER-QNOMPNWJ
TXN-8ad4e555-ca43-423f-bd27-529b84bc603d,USR-02f16c8d-6a95-4a67-86cd-0e53d9da27d2,133.92,INR,UPI,2026-04-19 20:55:32,completed,MER-LCIGYONY
TXN-0e6c5d3a-e9c4-449c-a3da-1cf2d1b381ec,USR-8ed680eb-c443-405b-9469-a0f99e7e77d7,2.57,INR,credit_card,2026-04-19 21:01:31,completed,MER-PSFAJEDF
TXN-f84ea43a-1e4e-497f-ada9-2b75566f43d0,USR-b1ef4670-ffb1-4ae4-a914-1806f366f2ca,36.94,INR,UPI,2026-04-19 21:20:36,completed,MER-XCBFJPOA
TXN-471ab9ed-9df2-4f9a-9487-575d5fa7181f,USR-a545c1f8-6621-4670-afc1-175acdb16da0,2939.75,INR,UPI,2026-04-19 21:54:54,completed,MER-TJSBANWP
TXN-df1c7f69-9140-4c26-bb35-81a41fe5c62b,USR-eac782d6-12aa-4f95-b3a8-ef4990fb3434,89.81,INR,credit_card,2026-04-19 21:55:36,completed,MER-MCBNFDMQ
TXN-d6ac699e-4487-426d-a2a9-9a4ad4c5b947,USR-00c4b26e-b80f-4968-b312-5a1a306e9874,466.22,INR,net_banking,2026-04-19 22:11:42,completed,MER-URLXMHVR
TXN-6e28ccde-a295-4693-af12-e42816f80943,USR-78d7e405-bae6-4cb2-9e13-0ccfb4cd564f,125.4,INR,UPI,2026-04-19 22:20:29,completed,MER-TEFRJYTY
TXN-fa8630da-e827-47c2-9472-0432ab70975f,USR-c6e891e2-4970-48aa-ae12-98c6215fba80,96.54,INR,UPI,2026-04-20 01:41:07,failed,MER-LVRMFVMP
TXN-c7090a4e-1f45-42f2-838e-13df2c18117f,USR-038ee290-32a9-43ed-b0b5-08e960fb3ab0,25.27,INR,UPI,2026-04-20 01:58:51,completed,MER-XGFDGZUE
TXN-28e315e0-ebb0-4acb-b09c-14cb8115e500,USR-9da0d8d7-0e1c-4b04-9bb3-4be597bf3018,142.89,INR,credit_card,2026-04-20 08:02:36,completed,MER-YPFKMECL
TXN-6b8d07be-e7eb-4b74-96c2-139565a091f1,USR-53cf5fa8-c9e5-4d47-88a0-812ddda51047,45.01,INR,wallet,2026-04-20 08:56:59,completed,MER-DDGLCSXZ
TXN-46170d9c-467e-4f9e-8ef8-7535c80ba3b6,USR-066cead4-73ff-4062-a889-4ec66abde943,48.33,INR,UPI,2026-04-20 09:52:29,completed,MER-VTLUKAQP
TXN-ec8e6633-5d3b-4d20-8965-649f61fac666,USR-31df26bf-1cb6-412c-b017-30908f441abe,238.68,INR,credit_card,2026-04-20 10:00:40,completed,MER-HMWTASKC
TXN-873ab5d5-50ed-4224-9953-57a7c178421f,USR-647b00b9-818f-4384-9f4e-f82e69368492,459.91,INR,credit_card,2026-04-20 10:15:40,completed,MER-YYOLQZMB
TXN-7e103bf0-33a0-41e6-8c3a-ea1ee700f7ad,USR-6f6ed3aa-cb0d-4919-bdae-a922b345e7ed,70.63,INR,UPI,2026-04-20 11:12:40,completed,MER-JGJKKJGC
TXN-255fc97b-bde2-4426-8a69-8e0119f7726a,USR-9381b53d-97aa-4d9c-8766-e0fd24b457b1,134.69,INR,wallet,2026-04-20 11:22:15,completed,MER-YSPFLZHC
TXN-813745fb-c6b4-4431-80b4-0ae61698f18b,USR-03e59982-ff8f-4401-a5f7-b0b46b940524,299.49,INR,UPI,2026-04-20 12:15:45,completed,MER-ENVXLFBN
TXN-088eee15-2ffc-4d61-bbec-a11e79629311,USR-5bce430b-3348-4e40-8ea5-baa7a39f1549,71.73,INR,net_banking,2026-04-20 12:19:31,completed,MER-PISIPJTU
TXN-2ae14a10-a88f-4530-993c-3259107bb3e8,USR-7e317fdc-c8cd-4a60-8f88-07ea68c0f830,155.73,INR,wallet,2026-04-20 12:54:18,completed,MER-CETSPRVU
TXN-1c305793-fa30-45eb-80b9-abcf6c8618b6,USR-a28a2448-6a8e-4bfc-84ae-7155ea11b3aa,195.78,INR,credit_card,2026-04-20 14:25:45,completed,MER-IBKXNRRZ
TXN-e28d76cd-f5c5-4f73-a1bd-e852332efbb5,USR-f03181b2-a6f3-4b33-bf26-fe26f7324e4f,45.37,INR,credit_card,2026-04-20 14:33:07,completed,MER-DJLVLORB
TXN-91f6f008-4bd6-44ce-afd7-6fa4c4f1e23a,USR-8bcf8345-3216-4ac6-be9e-b21a4d6b5c15,20.08,INR,credit_card,2026-04-20 15:59:05,completed,MER-IXDAXOGY
TXN-bb72871f-7306-4174-a45b-c7944dd7564a,USR-372b8d48-b5a5-4775-8fab-dc3a626af1b6,175.54,INR,UPI,2026-04-20 18:02:21,completed,MER-ZJNMRSZC
TXN-87546543-4cc4-4c50-b1d7-15b337fb4f96,USR-2fa17f3e-7920-4811-ad85-a86bb8345738,44.29,INR,net_banking,2026-04-20 18:02:29,completed,MER-MUWHCZQA
TXN-e489260f-c6f8-400c-870b-b4e15f46ccf0,USR-5615b46c-412d-4edf-be9a-89a82729b089,112.44,INR,UPI,2026-04-20 18:08:10,completed,MER-UHXBVZBR
TXN-c1ff0c21-b4c2-41da-a0b1-06dff8bae518,USR-525db794-6c2d-4226-8eef-9c29a191c9e4,112.79,INR,credit_card,2026-04-20 18:12:12,completed,MER-OURQPTPT
